baseMean	log2FoldChange	lfcSE	stat	log2FoldChange.shrunk	lfcSE.shrunk	pvalue	padj
Acad12	172.839615303601	0.215174514049919	0.131139803597091	1.64080247299297	0.155507114434955	0.121435976637582	0.100838424768533	0.280510186384309
Fbln1	208.866507394077	0.215352509784611	0.178130963680217	1.20895606993524	0.123420524906712	0.144815653792937	0.22667972308476	0.465508395257408
Ramp3	195.625531797695	0.215694308457037	0.185139289020748	1.16503800785832	0.115091747739748	0.148427896484006	0.244003608239304	0.486716794534272
Kank3	726.980717107425	0.215915087033197	0.15864797345469	1.3609697138354	0.137203857469373	0.135528612087681	0.173523260665434	0.396609937521308
Arhgap31	3758.28045629122	0.215946980972279	0.089039250952552	2.42530096178993	0.187185750752383	0.0861780481453952	0.0152957005577568	0.0717717028732796
Nphp3	237.704247115986	0.216115071983301	0.148974359768262	1.45068636186441	0.141703034324916	0.13298117772064	0.146867214798471	0.357725576937433
Mms22l	211.901467265931	0.216130777187188	0.136181783592637	1.58707553598874	0.1523052267848	0.125092462066285	0.112495537869868	0.299676522152718
Tiam1	1333.77266314443	0.216506204275952	0.130839339819736	1.65474852268626	0.152967128272717	0.123256028318836	0.0979755199134081	0.274751381449715
Nbeal1	1774.38499375405	0.216512272295346	0.0547360047565324	3.95557317817404	0.205149775032412	0.0544169345971299	7.63513718228955e-05	0.000878143490813284
Grhl1	31.3997019743567	0.216575940252815	0.328475424133033	0.659336815910775	0.0534324872854924	0.166575748613516	0.509679506003271	0.730293853071056
L1cam	371.402553977659	0.21663256765793	0.091030051161711	2.37979178187094	0.186128577106081	0.0888281825139196	0.0173224229733084	0.0788579170073506
Stk40	3607.74821383595	0.21673107902813	0.116436109472796	1.86137341765757	0.167067215338804	0.112494674102308	0.062691461791112	0.202077914632015
Pot1a	348.20823253672	0.216746427912408	0.129936164893254	1.66809931700286	0.158913809399098	0.121391120522237	0.0952960127521605	0.269417122472157
Setd4	56.637753533443	0.216853532383126	0.232109461754311	0.934272695064309	0.0880182090052822	0.15862855968231	0.350163245393209	0.60090335803545
Pagr1a	271.811534289326	0.21694397029342	0.115687244660523	1.8752626612383	0.168354648363613	0.110312304175098	0.060756597450758	0.198103891611625
Fam78a	250.416727219958	0.217078312746167	0.116820920849126	1.85821436064969	0.168233708818101	0.110827734929048	0.0631385794869177	0.203031379974983
Hectd4	1959.26680816499	0.217167675036242	0.0576366783240917	3.76787284331525	0.20554534635427	0.0575213308680569	0.000164644525973522	0.00171240989544562
Fkbp7	99.5056495577515	0.217175768473817	0.1825162633937	1.18989817365126	0.118208295415307	0.147384248307836	0.234086416400744	0.47384540020655
Nckap5	736.073951824177	0.217233736037582	0.204999611451014	1.05967876963265	0.107032700859359	0.151967441666324	0.289290764516013	0.536883468039558
Coq2	446.007824447265	0.217277981160736	0.095288485803497	2.28021233970287	0.182401418761601	0.0923138659403801	0.0225950978337582	0.0968124071567373
Rtkn2	526.34998814278	0.217587581400579	0.235768952695421	0.922884794257327	0.0898422036231141	0.157878980219254	0.356067245583941	0.60567798877417
Dag1	2837.8267849882	0.217637236907663	0.0910749006730625	2.38965110364413	0.187788101702107	0.087905406979299	0.01686438499163	0.0772664784325343
Sgpp1	2145.91976433301	0.21786916375564	0.108889374583216	2.00083033436048	0.172967447386784	0.106351142120186	0.0454106772048507	0.161897838330555
Usp54	357.931154832781	0.217875450845562	0.130749613471924	1.66635636664691	0.15935212233322	0.120462320555023	0.0956424560274331	0.26997993750733
Cdca3	202.584567600969	0.218178526428531	0.118388000896892	1.84291080832211	0.16784774757702	0.112182232661443	0.0653420339664487	0.208392500270017
Ifi44	157.24606932424	0.218195853659059	0.358441476581379	0.60873494814298	0.0486344854948449	0.167976016892381	0.542700138255542	0.756312385675839
Cenpt	234.720410652254	0.218230931252143	0.113695868700841	1.91942709744677	0.171981625808931	0.1081655972155	0.0549303043287383	0.184501367918214
Nfyb	408.667116841143	0.218468322671921	0.0982708670540261	2.22312399616678	0.184881717484205	0.0958784478603363	0.0262074399849632	0.107961519552576
Abcb4	197.046676361004	0.218496797978233	0.337529302942644	0.64734171544022	0.042938401602338	0.169262862483258	0.51741080879532	0.73658192467089
Etaa1	110.124960541375	0.218514817672668	0.173516187924332	1.25933390011979	0.125360160858354	0.144544727086613	0.207909753509649	0.441992424776945
Erbb3	163.858298649532	0.218579571858037	0.199067518447635	1.09801726350215	0.110618158561149	0.151492462227307	0.272196951009228	0.518917471769331
Peak1	2497.4815935373	0.218608495820351	0.113136723657522	1.93225054388268	0.168621895648276	0.109888411818628	0.05332858941892	0.180207070015344
Cluap1	122.444463238398	0.218734983107241	0.184845182473753	1.18334154117487	0.11955531564457	0.147603529718181	0.236673815505307	0.4767679877537
Mcts2	30.41867981629	0.218781154218779	0.412081654764749	0.530916995913534	0.0344408442863868	0.171115353291274	0.595476299584591	0.792888280245775
Gbp5	740.224876687129	0.218972540026085	0.195073604199585	1.12251240204722	0.115178125447206	0.149797767436215	0.26164463739512	0.506617972211237
Tubb6	6826.0686656841	0.219427985448139	0.152685002564921	1.43712860963433	0.133170556838067	0.137290419926873	0.150681453330581	0.363643733857635
Abcc2	11.8447081967433	0.219747209272152	0.50113252960142	0.43850118739434	0.0257266456877659	0.173264327897611	0.661023009592832	0.832337513055888
Mettl8	164.187603766594	0.219934498145246	0.16591724793055	1.32556741923122	0.129275118521166	0.140106344195496	0.184983024059481	0.411701197594374
Mterf1a	21.68302519816	0.219992081430832	0.350306025058801	0.627999707952225	0.0474794780325869	0.168175595991987	0.530004131305151	0.745341921247643
H3f3b	26193.6754177827	0.220132807693747	0.112194114143791	1.96207091052582	0.172528609274241	0.109650023519621	0.0497542291139742	0.172772335271488
Bend4	709.245697246234	0.220209690140964	0.18340541856542	1.20067166969996	0.114030007036101	0.150832768141814	0.229878587782364	0.469010192685789
Frmd8	1037.53938240849	0.220225478640492	0.0657068417758568	3.3516369481239	0.203867224889385	0.0652028987159032	0.000803352943167519	0.00645308598404146
Gm2004	124.419709585796	0.220255865406856	0.181562859159501	1.21311080044935	0.120164306682876	0.148046327867752	0.225087461222299	0.46317740736758
Hsph1	592.509164695427	0.220268260248039	0.176705239792534	1.24652930782727	0.123473795857463	0.1463397700247	0.212570136434576	0.447913149792474
Prdm11	393.114452033633	0.220271354939329	0.111748196332483	1.9711401362037	0.174669517521823	0.10653026239975	0.0487078489750977	0.169889760169552
Zfp229	67.6833476273255	0.220319605609206	0.256522920995634	0.858869081772837	0.0790524024904701	0.161677859487304	0.390412749025684	0.634315607944428
Cdc23	504.898449879682	0.220337043521231	0.101256612407496	2.17602621974463	0.184407900564568	0.0976101928248522	0.0295533000477969	0.117882276769191
Hirip3	236.968772895023	0.220543879098748	0.117636948022292	1.87478409467877	0.170700456884514	0.112270913453244	0.0608224321892093	0.198168548140337
Oas1g	513.966690348813	0.220595967118938	0.126639129650626	1.74192579913903	0.160934169931672	0.117541434031691	0.0815214288999412	0.243066915650511
Eng	4733.36394688069	0.220638507060548	0.151865465412424	1.4528550415419	0.147023171779089	0.132740693888205	0.146264005882889	0.356670377175518
Myd88	1663.98598981959	0.220845312555499	0.0645606272025937	3.42074298414849	0.20470348347368	0.0643413500859025	0.000624503203544462	0.0052139512254259
Cdan1	347.673876379834	0.220875671425629	0.102518075584518	2.15450465848371	0.18273369413354	0.0987113904545466	0.0312006170376971	0.122659936508715
Flt4	304.989481394096	0.220890172797985	0.255773726164458	0.863615571897939	0.0823233395064318	0.161012145293541	0.387799107012436	0.632161475655609
Mettl15	68.4200939484674	0.220980573388734	0.1927748120106	1.14631455781985	0.114094140275119	0.150933588146189	0.251665021493694	0.495783100661335
Endou	48.6972000461246	0.221137615595268	0.377367114706282	0.586001288870619	0.0445227620834033	0.168965542904486	0.557874648715071	0.767213345790058
Hba-a1	1065.52004332986	0.221152568265655	0.244710308247112	0.903732130656025	0.0879909086227023	0.159885832037866	0.366137457347779	0.615148635223175
Ccdc40	15.2113968733965	0.221194594303988	0.462141213187159	0.478629881932664	0.0298211936080881	0.172463315901809	0.632201956238118	0.81423700781336
Tpm1	1752.5995689466	0.221256207900006	0.0673529509581977	3.28502619042375	0.207105630717225	0.0663432520318664	0.00101972892291979	0.00789674136927742
Ugcg	3750.30724650418	0.221534963528371	0.0956065011922685	2.31715375801542	0.187214114645068	0.0937413166493058	0.0204953574788767	0.0900111179140805
Tmem107	42.6502633288227	0.221680629102484	0.291475043875289	0.760547545186521	0.0654413822134412	0.164998261777422	0.446927360686551	0.680284447886568
Gpam	449.141985237476	0.221780621278248	0.141410680322371	1.56834420690615	0.155171158972438	0.127217132708029	0.116800824309308	0.306937248143969
Chd6	1793.70339565562	0.221791497048913	0.092602594864985	2.39508943968888	0.189147094386299	0.0914989168672338	0.0166163114778816	0.0763754761262918
Adra2a	10.6099937568308	0.221919687775008	0.55789609628857	0.397779603139973	0.0222090755068212	0.174496945239538	0.690792653628661	0.847290422577025
Pi4k2a	2125.9902743077	0.221938196789642	0.0993201170706495	2.23457445818122	0.184310481811293	0.0979637916818517	0.0254452992400521	0.105585400873687
Thtpa	163.943852385502	0.221940587625698	0.144435928115872	1.53660235732794	0.150956856124898	0.129488711238639	0.12439071495409	0.320640508255527
Zfp101	205.873219456422	0.222081629236011	0.15413766971667	1.44080048468511	0.145655201312277	0.134785656426279	0.149641056498766	0.362280172210547
Tut7	6048.372679171	0.222219148442444	0.0925341517551186	2.401482525398	0.189127752191759	0.0919477103646478	0.0163287889428554	0.0753448169676126
Mprip	4733.48740512205	0.222223251445749	0.0929753142518904	2.39013175953025	0.190971391868738	0.08977858129072	0.016842329320434	0.0772206046497122
Zfp664	1021.8502936575	0.222254924649585	0.0858830746461885	2.58787806055158	0.195202836027148	0.083522905049718	0.00965691594274969	0.0505685145024211
Fat4	263.634829819348	0.222500956493013	0.225698031734015	0.985834722543041	0.0973919328795307	0.157354510679533	0.324214223789574	0.574531620770272
Reck	291.413246321852	0.222623345421362	0.252725250351755	0.880890789944826	0.0844491289238918	0.161021340038387	0.378376932903304	0.624894499362779
Fam8a1	470.203854644296	0.222685430983583	0.117970816508544	1.8876315140826	0.173678123525374	0.110998774252805	0.0590754363084868	0.19405025904363
Tshz1	582.550243336276	0.222697566714898	0.0833105155465923	2.67310273203569	0.199822588493448	0.0818248319973165	0.00751532315606129	0.0411513681269556
Kdr	2680.96220272189	0.222849204526018	0.206887610881905	1.07715103662357	0.1078597937496	0.152972187114013	0.281412795550538	0.528469104121054
Brpf3	1105.91519212848	0.223085704600691	0.0847533061553227	2.63217701728183	0.193031971951757	0.0841107037638447	0.00848396464608489	0.0456943984130167
Pygb	1458.89401052803	0.223133315040071	0.0623476959764491	3.578854223007	0.208268374998262	0.0621346301868532	0.000345103888465181	0.00320464320469043
Pdf	104.40143083663	0.223270270089755	0.190774477483097	1.17033616359682	0.117652690969843	0.150740620413327	0.241865714108433	0.483655998398026
Armc7	360.186818065998	0.223372434953865	0.118978719910829	1.87741501271216	0.171840685669734	0.113597199727741	0.060461235472061	0.197442038119101
Gm6377	5906.83366458736	0.22350559492199	0.101392867079848	2.20435225237272	0.184092323937116	0.100259771445932	0.0274995808453748	0.111677448507607
Tprkb	288.015699383514	0.223758906951968	0.114301579465236	1.95761867857674	0.176284663547489	0.109175452643234	0.0502747739348108	0.173696409948417
Tspan15	294.855861697707	0.223827746298202	0.280976500764602	0.796606640374247	0.071825439988538	0.163216642069135	0.425679519653527	0.664020698216376
Ip6k1	2472.74253781653	0.224030971270857	0.0625783551030805	3.58000735081369	0.203648318582411	0.0624421507180895	0.000343584542002134	0.00319284649756186
Shmt1	122.271987891304	0.224143616584271	0.285408968207536	0.785341883235021	0.0615587730155907	0.166149963874266	0.432253145380834	0.668985558335001
Gnpda1	1456.14569718201	0.224236328429464	0.111529456637073	2.01055698817892	0.17777881836031	0.108286384140105	0.0443722710800989	0.159526213717743
Gramd4	629.509295652961	0.224249986981917	0.0997856773432033	2.2473163779871	0.18760058518523	0.0964588644258514	0.0246198149109517	0.103043246219988
Cspg4b	95.908320135027	0.224358791445676	0.345108372205651	0.650111123099558	0.0526751725886877	0.167744266924125	0.515620444824772	0.7348119223137
Cobl	124.792673214559	0.224475655090401	0.339515891627571	0.661163911987477	0.0536181794823429	0.167234815226144	0.508507201865743	0.729265975925552
Kcnq5	62.0223220776772	0.224536187730253	0.490717132093197	0.457567451889185	0.02963085915111	0.172735258462559	0.647263231823341	0.822516016285991
Muc1	296.203290371566	0.224586104400656	0.209669626862295	1.07114276760819	0.109627321755398	0.154870676052505	0.284105240771161	0.531490241816101
Klf2	3204.13737161226	0.224872826138919	0.146814000434126	1.53168516268186	0.151377915593897	0.129734011330568	0.125600145525681	0.32272014951339
A630089N07Rik	60.4703682290768	0.224880130542139	0.215806133678243	1.04204698313823	0.100009653036523	0.157366595905289	0.29738989679479	0.545988265783305
Fbxl19	436.63163181652	0.225099386941406	0.0965221387120479	2.33210111115481	0.190342690802363	0.0943182295252461	0.0196953726172705	0.0871243388906096
Tnfrsf1a	4886.98485363122	0.225219539996758	0.0732440263634387	3.07492025191532	0.200502944482727	0.0725643621552852	0.00210558846195528	0.0144164796775838
Shld1	85.9130918379867	0.225288557209188	0.228123879277497	0.98757112987343	0.0911707098236184	0.159932508933219	0.323362731183408	0.573555140345232
Faap100	360.10101175593	0.2253799703104	0.0938065193955811	2.40260454990313	0.192408063870058	0.0919260017393812	0.0162787804801304	0.0752827554551723
Gnao1	273.303952146154	0.225672342140428	0.261661853688744	0.862457935534132	0.081334273553737	0.16217315906617	0.388435571104603	0.632465434718821
Dvl2	585.859828757356	0.225701780914401	0.141398525397093	1.59621028777038	0.154028425983514	0.13115163694758	0.110441851482121	0.296484467952003
Megf6	268.281782604676	0.225767726131345	0.285450539346315	0.790917146796624	0.0720756758526478	0.164511911113268	0.42899234173437	0.666487617241013
Mknk1	2772.71119032804	0.226177354820261	0.0924737366319212	2.44585504012375	0.182945413340637	0.0914534146085857	0.0144509089135266	0.0690971125678839
Kcnj15	165.680688920346	0.226372637189317	0.369068359628429	0.613362352213624	0.0486485026230335	0.168872986813753	0.53963677352559	0.753845531992611
Rgs16	31.6829208076914	0.226374148292022	0.341680150006729	0.662532337004546	0.0531442609851598	0.167863758518551	0.507630117778364	0.728665424395509
Tubb2a	2429.51569411593	0.226399097131115	0.0864301847869575	2.61944478875254	0.205232276991399	0.0863913755736716	0.00880730281959061	0.0470603547326792
Il33	154.636667623266	0.226456218697158	0.33015564164923	0.685907463419189	0.0579252958297201	0.167133875191201	0.492771463484685	0.717525458307176
Slit3	319.494127922847	0.226477362475785	0.238558481093074	0.949357832251727	0.0932343204202958	0.15988694715963	0.342438649209501	0.593356740638109
Cep41	109.863424843806	0.22650677417711	0.176849036520325	1.28079167765823	0.130102446276171	0.146373668213709	0.200266847999291	0.432159840289836
Miga2	284.205897311703	0.226648635653992	0.101357945123558	2.2361210596535	0.188591819888072	0.0983264948347921	0.0253438423024718	0.105351518212933
Itga10	36.0550906117123	0.226652799628024	0.267367536940893	0.84771996713322	0.0770977198564202	0.163497334935901	0.396593943643637	0.640302245157497
Mthfsd	304.378719810287	0.226706678486903	0.117365315336184	1.93163267902036	0.176576607177128	0.112055885353433	0.0534048593871747	0.180369743687418
Dqx1	93.1439265540699	0.226942802524965	0.179118953471859	1.26699491106964	0.12633938097943	0.148417195340176	0.205157109524642	0.438269993760454
Zfp282	331.966824098618	0.227066056368125	0.1316461474056	1.72482112726426	0.163457558560007	0.123684037155642	0.0845597130667471	0.248486196234639
Sele	93.5348465998029	0.227235097432687	0.302421028766653	0.751386563161322	0.0662073970670115	0.165673752118212	0.452420046946293	0.684501496229266
Tmem198b	660.869192785905	0.227452821894761	0.107528189323116	2.11528552025813	0.183887921820591	0.105017624879241	0.0344056198198299	0.132140661446391
Eme1	44.9627489625852	0.227621731708877	0.315432024257182	0.721618967652091	0.0558334991971471	0.167708086735645	0.470528774267926	0.699972633599835
Slfn9	427.614076340867	0.227653590724656	0.0923999173455406	2.46378565332822	0.195489823831627	0.090798136709261	0.0137478299039485	0.0663288828774398
Kptn	205.51510539496	0.22782040000479	0.126833943510316	1.79621001838723	0.17025075220711	0.119371242600126	0.0724611219986986	0.224237796455432
Sigirr	110.54864265278	0.227864417406721	0.188184295999439	1.21085777214588	0.121970335108007	0.150546944403544	0.225949919086266	0.464356051660621
Nbr1	1913.4302605514	0.227936511767689	0.0623264403334772	3.65713989998652	0.21658513606719	0.0622210809404603	0.00025504519448061	0.00247780270759041
Calcrl	6260.85535639669	0.228337012500154	0.169496807005219	1.34714639487647	0.140302637849153	0.142555327501246	0.177933088379835	0.403566502237946
Gripap1	1392.52058745962	0.228353764152182	0.113508269649111	2.01178085841758	0.178729620882926	0.110794198696556	0.0442430425921954	0.15910621935006
Prox2	45.0208480895514	0.228403481307729	0.276391902943831	0.826375443256544	0.0748049447757562	0.164329039005461	0.408591149150176	0.649298031903783
Arhgap29	1219.07734577568	0.228705173361687	0.176665023881622	1.29456962298851	0.13383660444895	0.145647278014361	0.195468737120956	0.426190632403503
Slfn3	98.1470659348974	0.228721391086349	0.173212956526331	1.32046352463004	0.134251931385898	0.145323325985662	0.186680306466602	0.414328184515007
Gpr160	455.79373571596	0.228725384294631	0.180520856046434	1.2670302440611	0.122025396730473	0.151309293929515	0.205144475856294	0.438269993760454
Chek1	75.888813700862	0.228864695465102	0.200493008029332	1.1415096103083	0.113205214078961	0.154760947063443	0.253657915057465	0.497310671563511
Cmtm4	931.975616976934	0.228888040826285	0.0611320551332748	3.74415746906077	0.214609560574858	0.0607833465418499	0.000181000115051876	0.0018598922078728
Sh3bgrl	9063.6321592074	0.229065589727684	0.0748221000206648	3.06146966824534	0.204038224880999	0.0749614927604546	0.00220253306324137	0.0149525060894692
Sfn	136.528598982068	0.229215705719625	0.199642542789085	1.14813056634819	0.115565991925191	0.153913005731782	0.250914667458038	0.49481954395692
Mxra8	1153.53592701465	0.229458644450919	0.15717711794982	1.45987308740561	0.15033152171594	0.136782520264411	0.144324956942397	0.353412879096678
Syne3	1121.68985579415	0.229520068174308	0.178164166348444	1.28825045394047	0.123555108870732	0.150990528809963	0.19765879404106	0.428606082986565
Ankrd66	26.0015901167108	0.229535939142096	0.36740180957535	0.624754514430396	0.0447893676430217	0.169899486124746	0.532132188020999	0.747059694577226
Pim3	2950.52797358701	0.229799094484627	0.0493179624410255	4.65954153640108	0.220535831051481	0.0492150921573356	3.16914444131788e-06	5.37580797823551e-05
Jrkl	133.949635790784	0.229987920960693	0.148614278111001	1.54754929259834	0.155168254457056	0.133302309506166	0.12173084791573	0.31570467296265
Trip10	476.356962933363	0.230003384991262	0.118851647331998	1.93521411065322	0.180005815016388	0.111899928773117	0.0529640268822918	0.179590343928744
Plpp6	190.89066413823	0.230031628238283	0.165310712852711	1.39151071499665	0.143188344094628	0.141845114700975	0.164070612717351	0.383249824678926
Smim35	20.3127269224474	0.230035639606703	0.455418722826999	0.50510799858812	0.0291442744043844	0.173144513058921	0.613482983753444	0.804018365219864
Cat	2508.51163857446	0.230147300056377	0.0647046353721814	3.55689045665073	0.214506903940422	0.0644661943775688	0.000375270546475507	0.00342654601330375
Zfp874a	136.909292146969	0.230218341220737	0.164810729631242	1.39686500833921	0.140778784367048	0.142706346933771	0.162454168820702	0.381140186783148
Stx17	851.364523141958	0.230225675442003	0.0759520801745444	3.03119644534981	0.208357687060907	0.07511429766074	0.00243586711387092	0.0162950234054673
Maz	2371.70558591021	0.230419409015922	0.0866698484819284	2.65858788323562	0.200856232632382	0.0862942347976377	0.007846888236282	0.0428024222637518
Acad10	129.541620048073	0.230741628085132	0.151580767862211	1.52223551403882	0.151091643770588	0.136014570743272	0.127950079483021	0.326766661411448
Slc16a13	195.749617364619	0.230799780370281	0.162278236526494	1.42224727918214	0.142530158750344	0.14197244445714	0.154954477909635	0.370287711586028
Pkp2	87.0541952502063	0.230854432959629	0.349731509833777	0.660090459305056	0.0527820359542546	0.168426938460746	0.509195780842194	0.729845388791807
Rac2	4978.30191640495	0.230977869771402	0.1138374172338	2.02901537459355	0.180373037029885	0.111573494670329	0.0424567243695919	0.154589731208304
Ro60	636.464828512787	0.231018697890654	0.119100591408508	1.93969396086602	0.180529036990411	0.11237145949795	0.0524168939629257	0.178274518121144
Map3k11	2026.02302157432	0.231284627670183	0.0594161087166894	3.89262495753474	0.219706574734752	0.0590597519875503	9.91653928759538e-05	0.00110390364430663
Agap1	1693.56555008737	0.231422201711317	0.0907337609940851	2.5505633093552	0.199881646438399	0.0898392951363536	0.0107548988805095	0.0549923537654121
Kdm2b	1105.0917652469	0.231461142106956	0.123557064149753	1.87331370893065	0.173659965316204	0.119569236984282	0.0610250779207242	0.198560191901203
Cstpp1	149.415238947271	0.231538235486179	0.16583505847511	1.39619594080543	0.14323651398665	0.142155040446936	0.1626554987465	0.381491894125668
Irak3	647.628929735548	0.231593419599575	0.0953421350183944	2.4290773387327	0.197237424781572	0.0939286781344357	0.0151373029595498	0.0711871770490397
Itga3	1134.88891058959	0.231715779253525	0.205449009473703	1.12785055448605	0.115585112871395	0.154807560912798	0.2593830388331	0.503683841610489
Thsd7a	25.764383962557	0.23176388733221	0.4518457028885	0.51292705861895	0.0338562983836918	0.17210925805293	0.608002344838729	0.801085735786587
Pou6f1	587.249556310417	0.231903784854929	0.0781773402016711	2.9663811055313	0.208499792836753	0.0775666997808927	0.00301326842334346	0.0194768922686273
Rwdd2a	25.2226554547677	0.232044692806098	0.333038807335892	0.696749711129208	0.0547627075849877	0.16837615618706	0.485959442725231	0.712710875286867
Batf3	394.505032498875	0.232066529494454	0.121601183354665	1.90842328250706	0.176985432183434	0.116786202166668	0.0563365300079067	0.187651859953609
Rasgef1a	471.327155854335	0.232164968469987	0.250756637584069	0.9258577188895	0.0889561305858702	0.162232888255478	0.35451992670648	0.604705098979414
Plxna2	433.444072341535	0.232260266797133	0.136882423123228	1.69678663993288	0.167660159410702	0.125427865665727	0.0897370054876826	0.258313660690021
Mat2a	5991.50234889775	0.232268388181878	0.0916526504947626	2.53422445426334	0.197906674163512	0.0913324275726087	0.0112696519935822	0.0571911425269879
2700049A03Rik	283.822696348342	0.232392437237937	0.120588444807893	1.92715344831055	0.178312612723219	0.116019863451743	0.0539605094542782	0.182102519274122
Sesn1	1204.6979388191	0.232549213171786	0.203565074580444	1.1423826687907	0.108002486300368	0.157766306851923	0.253294992051153	0.497107291677353
Krt18	130.482050215843	0.232604752363968	0.304972478316303	0.762707355260829	0.0653899856280658	0.166539072758046	0.445637943054345	0.67969326614283
Pja1	510.251201720892	0.232756811014985	0.0880313556684109	2.6440216585067	0.204554127832981	0.0864390436397306	0.00819274136757913	0.0442933032452929
Ednra	290.098228334953	0.232835633385571	0.257434161807409	0.904447303150696	0.0853028400800367	0.162723897425718	0.365758265109976	0.614866051399198
Fnbp1l	2576.11327069607	0.232910172535802	0.138008157739304	1.68765510931439	0.164464981967785	0.128095262327116	0.0914774537562115	0.261678979917389
Bicdl2	16.8972008968488	0.2329524129636	0.574602495211703	0.405414899699961	0.0224491035396878	0.174899428510951	0.685172560616584	0.845276855925644
Art4	61.5639114767881	0.2331389377401	0.300789175865673	0.775090849160794	0.066049134957373	0.166593071693295	0.438285978459087	0.674139927159181
Btbd6	96.2579051692099	0.23322109244049	0.190646669437248	1.22331584983317	0.123673030407196	0.152433779993777	0.221210422949516	0.458341210846157
Sod3	772.561674411239	0.233255453782029	0.131327592226423	1.77613439664583	0.174270734349778	0.121598321760457	0.0757107680478253	0.230730724678068
Ece1	3122.54511081817	0.233282371367508	0.158217109320035	1.47444465627061	0.152966984525839	0.13795868419083	0.140361908417867	0.347222437027532
Kif3a	329.813551160433	0.233295653212917	0.103925263242937	2.24484062809216	0.192834901598692	0.101451378194461	0.0247783655412595	0.103502852721401
Tmem8b	127.489775816696	0.233310007174704	0.2057082087594	1.13417937272298	0.11288349332341	0.156394509072947	0.25671931464145	0.501205135879632
Nphp4	31.8369154504329	0.233356623847094	0.303087920700428	0.769930465416812	0.0657022626829378	0.16674971646757	0.441341140974835	0.67635740820522
Fgfr2	354.738293645755	0.233510754462856	0.234611553258928	0.995307994083066	0.100698310256724	0.161158501579071	0.319586490951715	0.568981974172538
Ift43	139.418388270828	0.233670104407833	0.165581804640099	1.41120641193474	0.144700227062006	0.142427942882914	0.158183760091946	0.374754949089067
Psmc3ip	37.0776458220386	0.233730053727894	0.306543775116623	0.762468765314097	0.0642114618105012	0.167055509746642	0.445780278241059	0.67973543986272
Tsc2	1777.57994519233	0.233776889519524	0.0688393291744892	3.39597861168813	0.215835839879065	0.0680555677560016	0.000683837029229151	0.00561403744083036
Fbxl18	279.916143008083	0.233862163146573	0.130351663391881	1.79408652763796	0.171732427764634	0.123064813312811	0.0727993590541927	0.225074656125509
Pdgfra	845.059768901467	0.233979926730926	0.172449219133059	1.35680479104049	0.140227978529461	0.14481390317324	0.174843244797849	0.398966151474664
Cd151	1283.73397670062	0.234135888520641	0.106645205112508	2.1954656871224	0.193074600848399	0.102050022421783	0.028130209657784	0.113791483272028
Aktip	455.091643117983	0.234360765319949	0.112619728381517	2.08099210225419	0.188377961021274	0.1076122109177	0.0374346289561743	0.140451047903446
Snx21	167.814446304252	0.234671081741026	0.161825079482512	1.45015273585196	0.148736008879613	0.14078153248381	0.147015931842775	0.35787681108256
Tcta	287.250674741841	0.234830510668934	0.14314234080133	1.6405384273746	0.169234124570585	0.131142826975188	0.100893265367366	0.280601872711148
Vtn	84.8954422568018	0.234947123232294	0.418597184787968	0.561272583214581	0.0404832573794573	0.171142535765254	0.57461172886187	0.779551562203877
Zer1	585.991528898332	0.235021073508339	0.103455722061244	2.27170685995706	0.192478898772663	0.10142453593753	0.0231042215822108	0.0983040934207934
Slc26a6	168.513634448061	0.235305768834866	0.132008264290368	1.78250786115392	0.172732623520605	0.124498320938306	0.0746664504308123	0.228689410156374
B4galt6	3805.5657331237	0.235327818501311	0.177481119022829	1.32593156836611	0.126639366445372	0.151812228041916	0.184862365312731	0.411674339570571
Mgat1	1955.65739081811	0.235448998415396	0.069820275084276	3.37221527888854	0.215170859756333	0.0690387618548054	0.000745661392913826	0.00603684450929729
Pcgf6	93.7816896549258	0.235587149667498	0.225046058935216	1.04683970375734	0.100253508488671	0.160909164838717	0.295173515065406	0.543163317147189
Mis18bp1	170.09942261185	0.235615101028926	0.158320937907676	1.48821188241269	0.149867602286582	0.140823422116671	0.136695024587484	0.341311720270619
Taf6	461.714481109699	0.235637005070532	0.0937571236118436	2.51327041608138	0.202542439496543	0.0918928180809963	0.011961760659111	0.0597575452639031
1700010I14Rik	16.0124283955679	0.235860959574281	0.419815704082783	0.561820239882623	0.0376747071047737	0.17174936196162	0.57423850066327	0.779510377104454
Cep85l	900.535287725505	0.235895501938973	0.119180691226841	1.97930973138915	0.186610804923638	0.112576690846593	0.0477811446234924	0.168059626618669
Armc8	932.741192592374	0.235904587268159	0.0939355469755489	2.51134522407757	0.20183986444157	0.0932497443130842	0.0120272014095766	0.0600376920499845
Gpr85	134.391481629275	0.235906753709993	0.228397447206663	1.03287824183313	0.093577385218687	0.162297573708056	0.3016608822789	0.550304945683079
Trpm4	382.406885512712	0.235949108638779	0.102470366525413	2.30260822362008	0.195958114145736	0.100272502126301	0.0213008960466187	0.092511028834253
Zfp169	86.5943929710111	0.235987196019361	0.191471674036716	1.23249142311311	0.125360312350004	0.153638161147856	0.21776556857135	0.454031023298388
Rpgrip1l	102.206842601079	0.235990152332257	0.195954306181822	1.2043121528204	0.121118742814067	0.154949162540838	0.228468951248798	0.467016860836688
Tet3	5352.92295379707	0.236077697474034	0.0992344201117363	2.37899004406147	0.197125561591749	0.0987984452700977	0.0173601448363314	0.0789735712597071
