,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
Stk11,0.661862109585028,-0.171944610042703,0.24,0.236,1
Nup188,0.661864169949574,0.0312722889709356,0.058,0.053,1
Stx5a,0.661958279090164,0.00853455111059276,0.213,0.215,1
Ak1,0.662033626219685,0.201794078364855,0.004,0.003,1
Upp1,0.662033626219685,0.0852254027271,0.004,0.003,1
Pdik1l,0.662077551432268,0.030103418333967,0.019,0.016,1
Trpv4,0.662327749459271,-0.505856963043515,0.045,0.048,1
Masp2,0.662524768424733,0.101866307434303,0.004,0.003,1
Nkd1,0.662524768424733,0.123579560344655,0.004,0.003,1
Pigg,0.662670109429056,0.110695143761034,0.015,0.012,1
Supt20,0.66280272135701,-0.156220700609692,0.171,0.174,1
Cdkl4,0.662852303815558,-0.99355051696385,0.013,0.016,1
Zc3h14,0.662967907806381,-0.0836922746921847,0.122,0.128,1
Pvrig,0.663016055800059,-0.0652915397587721,0.004,0.003,1
Gm45808,0.663016055800059,-0.0106721458328956,0.004,0.003,1
Plvap,0.663016055800059,0.166394903325196,0.004,0.003,1
Commd5,0.663016055800059,-0.0516088628908973,0.004,0.003,1
Cenpe,0.663197863436026,-0.119907525917217,0.015,0.012,1
Zfp146,0.663197863436026,0.799149578265693,0.015,0.012,1
Tk1,0.663289114053654,-0.286576525651827,0.033,0.037,1
Zfp605,0.663507488163227,-0.127249155295774,0.004,0.003,1
Tmsb4x,0.663519689644923,-0.00855665276680018,0.996,0.999,1
Zfp277,0.663531063852049,0.157240589218595,0.155,0.147,1
Wdfy2,0.663572502519295,-0.323123040156184,0.266,0.247,1
Bloc1s4,0.663861421234706,-0.153574139370217,0.08,0.074,1
Prxl2c,0.663926187784207,-0.222222253235223,0.119,0.124,1
Zfp940,0.663999065331615,-0.25804096153733,0.004,0.003,1
Ing1,0.664344149115663,-0.304146517008059,0.133,0.137,1
Klf6,0.664466243192039,0.0881374833707209,0.905,0.921,1
Nup93,0.664798464568175,-0.0818307378724699,0.127,0.119,1
Zscan26,0.664899662190295,-0.0726170364526424,0.079,0.073,1
Crbn,0.664977171515354,-0.0992818463736964,0.057,0.061,1
H2afv,0.664991531804912,-0.00770268048158007,0.403,0.382,1
Arvcf,0.665310549196377,0.253736129417872,0.015,0.012,1
Thnsl1,0.665574819757101,-0.155489569507042,0.015,0.012,1
Lyrm9,0.665761234251552,0.0485382143794268,0.035,0.031,1
Fancg,0.665942814958214,-0.388867009143569,0.016,0.018,1
Rnf138,0.665945222977537,0.070386262930376,0.172,0.161,1
Nfe2l3,0.666006739846528,-0.408083209770088,0.052,0.057,1
Atp5d,0.6661652806334,0.0398071602545806,0.763,0.744,1
Kpna3,0.666584911997516,-0.0604247937607416,0.373,0.369,1
Proser1,0.666919976978305,0.0973379027213883,0.064,0.059,1
Spa17,0.666943201392085,-0.28606533795608,0.018,0.02,1
Fbxl12,0.667114583030811,-0.1482138465155,0.027,0.024,1
Recql5,0.667169106792978,0.19898720049884,0.028,0.031,1
Mzt2,0.667312535181088,-0.00984433148283825,0.109,0.102,1
Pip5k1b,0.667543662616189,0.113590390943994,0.049,0.045,1
Ubxn2b,0.667720200547907,-0.127870663158938,0.019,0.016,1
Zbtb5,0.668382322912544,-0.716853872836078,0.013,0.016,1
Rbbp9,0.668412437690198,-0.10908706732503,0.019,0.016,1
Gpr180,0.668774955805652,-0.110160145280513,0.055,0.05,1
Numb,0.668815942898586,-0.0377032275727451,0.135,0.127,1
Usp25,0.668890566859399,-0.0231896926026053,0.326,0.313,1
Tubgcp6,0.668982078363676,-0.264494530864949,0.016,0.018,1
Smo,0.669484119929946,-0.16265584741258,0.036,0.032,1
Cblb,0.669536168757056,-0.181622322014497,0.141,0.144,1
Kpna1,0.669638900279261,-0.113815049108973,0.23,0.235,1
Klhdc1,0.66991833140181,-0.234494575240148,0.016,0.018,1
Klf10,0.670121900527142,-0.03553804422462,0.21,0.215,1
Lmln,0.670494541042693,0.211379790777104,0.022,0.02,1
Tmem259,0.670650162795371,-0.0063783877801844,0.239,0.224,1
Nit1,0.670837265718617,0.0206681147563774,0.098,0.093,1
Smpd4,0.671086031653205,-0.179784229527039,0.028,0.031,1
Siglece,0.671210908598208,0.000635793951077268,0.301,0.283,1
Kif13b,0.671257956623753,-0.181492015472492,0.137,0.142,1
Cd46,0.671415384909714,-0.343871514149257,0.019,0.016,1
Ccdc9,0.671623013839038,0.121591786524458,0.217,0.206,1
Fopnl,0.671726669095941,-0.0178430857222471,0.092,0.085,1
Map3k8,0.671806062777239,0.0332832615437967,0.292,0.279,1
Dpy19l4,0.671947415783367,-0.0460689332971551,0.087,0.092,1
Amz1,0.672246894531502,-0.0348748911852974,0.164,0.17,1
Stmn1,0.67271462762422,0.11583732777162,0.201,0.191,1
Pdlim5,0.672720250324516,-0.0156061142715467,0.596,0.606,1
Dctn3,0.672941157435003,-0.0612344265475971,0.502,0.484,1
Stat3,0.672941380698604,0.0215979420126622,0.75,0.723,1
Irak3,0.673107628991342,-0.0419273947318688,0.137,0.129,1
Alg2,0.673362318285562,0.0258621003970108,0.022,0.02,1
Nsmf,0.67339363773833,-0.504241638442722,0.044,0.047,1
Stat5a,0.673866854352356,-0.141928617065692,0.086,0.09,1
Mospd1,0.674036231043537,-0.269337608859353,0.031,0.034,1
Gm20696,0.674085849886885,0.0635038093286249,0.114,0.108,1
Bcl9l,0.674198651521495,-0.0431589726776753,0.035,0.031,1
Slc6a6,0.674471157945606,0.00340602111739052,0.715,0.726,1
Mecp2,0.674549117817486,-0.0700539498044432,0.21,0.213,1
Tsn,0.674612075923853,-0.00885751341562635,0.41,0.382,1
Sbk1,0.674842048635612,0.044203827354206,0.016,0.018,1
Srsf9,0.674885767076342,-0.028252158905446,0.542,0.5,1
Selenon,0.675144509537715,-0.0254503697615724,0.195,0.186,1
Pgs1,0.675229145759973,-0.113705339335567,0.257,0.26,1
Atg101,0.675268501115878,-0.0347425803886634,0.143,0.133,1
Lig3,0.675274742427497,-0.412736404680262,0.049,0.052,1
Gtf2b,0.675512318001335,-0.0623528758540244,0.402,0.398,1
Ifitm10,0.675546580594366,-0.185202745629139,0.016,0.018,1
Fam168b,0.675616791149972,-0.0864017099015425,0.372,0.369,1
Tcp1,0.675721966332607,-0.0185839716873904,0.489,0.472,1
Otud1,0.676026979759938,-0.0651204896744835,0.056,0.052,1
Rab39,0.676242203725093,-0.100598230792436,0.069,0.065,1
Sh3pxd2b,0.676451155708498,0.0733828575454989,0.604,0.569,1
Phlpp2,0.676483395675875,0.0368759300568544,0.051,0.048,1
Cers5,0.676743993898567,-0.087844487640224,0.237,0.24,1
Mettl7a1,0.676796701034669,0.0477527475940476,0.068,0.073,1
Pum2,0.677037185928981,-0.0518073578806887,0.44,0.42,1
Smg7,0.677259821611025,-0.00618861937249671,0.227,0.23,1
D2hgdh,0.677396730718143,-0.0149888355760011,0.027,0.024,1
Pja1,0.677549178599229,0.073601078147973,0.059,0.055,1
Phf8,0.67755280363563,0.0838521722697361,0.136,0.129,1
Ndufv1,0.677920127430384,0.0465371938715802,0.292,0.277,1
Nabp1,0.677921208868602,0.0765254791679827,0.312,0.303,1
Polr1c,0.678037979783352,-0.0263508972213926,0.1,0.094,1
Bmpr2,0.678117541313065,-0.218613031454987,0.233,0.231,1
2310022B05Rik,0.678194673190114,-0.174962041945922,0.033,0.037,1
Creb3l2,0.678466248140023,-0.0518656671121578,0.069,0.064,1
Ccdc124,0.678714164049421,0.00431824866353003,0.276,0.261,1
Abcc3,0.67898188120954,-0.174248277923386,0.181,0.183,1
Spag9,0.679015855259615,0.0430058890812557,0.884,0.881,1
Camta2,0.679127356910849,-0.118848126954056,0.194,0.197,1
Lrpprc,0.679341013090164,-0.0115035854346512,0.097,0.091,1
Ccdc51,0.679422912939156,-0.499543427493625,0.011,0.013,1
Spink2,0.679635803918543,-0.340851622011147,0.023,0.026,1
Fcho2,0.679831407836298,-0.204307167329973,0.41,0.396,1
Nemf,0.680059189912806,-0.0665599820744132,0.2,0.187,1
Setd4,0.680292273934681,-0.0505602069200624,0.038,0.034,1
Smn1,0.680304729558375,-0.0426242654052023,0.112,0.104,1
Tnfsf13b,0.680308696633806,-0.0995930926197783,0.331,0.333,1
Usp46,0.680512734136269,-0.200215072908737,0.027,0.024,1
Cd302,0.680633175826997,0.00971497269347549,0.642,0.612,1
Mknk2,0.680644581935808,-0.00771906704812364,0.336,0.338,1
Snw1,0.68071812978819,-0.0530033438863253,0.3,0.277,1
Dedd,0.681047547931652,-0.194005570019423,0.032,0.035,1
Snap23,0.681501418668007,0.0428842549216969,0.575,0.548,1
Heg1,0.681566255222434,0.684636717044348,0.032,0.029,1
Ttc27,0.681738885252703,0.0116001310639064,0.06,0.056,1
Gcdh,0.682048284693914,0.140383320914907,0.051,0.055,1
Il18,0.682157471313042,0.0291662984561554,0.252,0.241,1
Hnrnph1,0.682159283600894,-0.0471422982900963,0.471,0.479,1
Selenbp1,0.682244360717544,-0.115842999892399,0.088,0.082,1
Ccpg1,0.682465221999735,-0.179424804089597,0.104,0.107,1
Hmgb1,0.682715578228037,-0.0115668546671137,0.825,0.808,1
Rpain,0.682781524965712,-0.281629692524448,0.116,0.119,1
Mogs,0.682904227013194,-0.146656819730501,0.118,0.123,1
1110017D15Rik,0.683485372805473,-0.853878286131747,0.009,0.011,1
Tbxa2r,0.683572974607642,-0.210832656260789,0.011,0.013,1
Hadh,0.683738609637498,0.0220574926957853,0.151,0.141,1
Sftpb,0.683914983192845,-0.935523388825919,0.004,0.006,1
1300017J02Rik,0.683914983192845,-0.987992621942252,0.004,0.006,1
Pla2g2d,0.684064643808595,-0.482747707500468,0.044,0.047,1
Nr1d1,0.684513091789286,-0.0761493950209768,0.023,0.026,1
Atp6ap1,0.684623402245073,0.0244095128214888,0.412,0.397,1
Cdc5l,0.684646661307757,0.0533044958250756,0.337,0.318,1
Cep128,0.68484068847182,-0.219265458060458,0.112,0.115,1
Acad12,0.684880498683642,0.146650899764077,0.018,0.016,1
Fem1a,0.684908779313328,0.0318052043030708,0.041,0.038,1
1700022I11Rik,0.685188692383355,-0.566653148938148,0.004,0.006,1
Gm7247,0.685188692383355,-0.894555798033839,0.004,0.006,1
Ttc37,0.685482907707369,-0.105130887068861,0.05,0.046,1
Uggt2,0.685731809722839,-0.733274245001714,0.007,0.008,1
Gng10,0.685741813091281,-0.175706812440395,0.057,0.061,1
Ppp1r14b,0.685846341328259,0.0313644401738408,0.462,0.455,1
Mybl1,0.686038329544955,-0.464546400467547,0.004,0.006,1
Rragb,0.686038329544955,-0.548133264919441,0.004,0.006,1
Adgrl1,0.686038329544955,-0.705951421975674,0.004,0.006,1
Frat1,0.686038329544955,-0.788343389688017,0.004,0.006,1
Aga,0.686179609686531,-0.0903205485597427,0.155,0.145,1
1810043G02Rik,0.68637958301776,-0.16863670271133,0.042,0.046,1
2700081O15Rik,0.686566271449392,-0.550924855011405,0.009,0.011,1
Zfp629,0.686622449567553,-0.253020178759154,0.011,0.013,1
Wdyhv1,0.686805311937972,-0.127750965968905,0.056,0.06,1
Pls3,0.68682976750807,-0.0328929524773085,0.065,0.06,1
Ift81,0.686888363760629,-0.691852792291786,0.004,0.006,1
Mrpl23,0.686923205930747,0.0436753444139834,0.515,0.504,1
Snx3,0.687170829157519,-0.066613603795082,0.744,0.728,1
Ncapd2,0.687177449786132,-0.305043682468872,0.011,0.013,1
Dph3,0.68720896827123,0.0632336432802975,0.319,0.308,1
Tnfsf10,0.687313529466772,-0.496687081637619,0.004,0.006,1
Ablim1,0.687313529466772,-0.780171076872187,0.004,0.006,1
Cdkl2,0.687359520542409,0.561418939092066,0.009,0.007,1
B4galnt1,0.687564250660629,-0.0623211602658211,0.221,0.209,1
Strn3,0.687739917933627,0.122062986501067,0.247,0.234,1
Rpusd1,0.687755815435778,0.126050902121235,0.018,0.016,1
Cops8,0.687939212995873,-0.0517558812782348,0.183,0.185,1
Gm7324,0.688044724179978,0.551592125553773,0.009,0.007,1
Prr14,0.688080041899451,-0.249224208833752,0.102,0.106,1
Spata21,0.688164157480911,-0.385101561751206,0.004,0.006,1
Lhfpl3,0.688164157480911,-0.291793003804966,0.004,0.006,1
Gm48551,0.688164157480911,-0.409689170323184,0.004,0.006,1
Intu,0.68822060951899,-0.045451036843204,0.026,0.023,1
Fam193b,0.688265931818118,-0.204277507983107,0.035,0.031,1
Rxra,0.688313250038273,0.108984520086906,0.074,0.069,1
Fam178b,0.68858961955072,-0.433973561045569,0.004,0.006,1
Spata1,0.688794464730973,-0.158734805442625,0.035,0.038,1
Prdx6,0.688824099180272,-0.0707611627764804,0.367,0.364,1
Zfp335,0.688926302475878,0.0661380448293238,0.045,0.041,1
Vasn,0.689015180170074,-0.465676936118643,0.004,0.006,1
Tmem63c,0.68903474836224,-0.350923023641737,0.009,0.011,1
Eif4a2,0.689081716491709,-0.066484630450802,0.411,0.408,1
Efl1,0.689142904298142,0.00306974513023484,0.084,0.078,1
Ttc39b,0.689250449662545,-0.0701517092983795,0.376,0.371,1
Atr,0.689335707320686,-0.0721913480264309,0.06,0.056,1
Ryr1,0.689361434287747,0.177504474108897,0.033,0.03,1
Cdc25a,0.689435174093782,0.04767824400263,0.018,0.016,1
Glb1l2,0.689440839219647,-0.123885139300359,0.004,0.006,1
Batf,0.68965074387384,0.0600142199554582,0.392,0.378,1
Rnpep,0.689673203693524,-0.0358715275242776,0.357,0.34,1
Klhl36,0.689711059550945,-0.0464085711069551,0.033,0.03,1
Gpr183,0.689880460940244,0.151043343347393,0.308,0.313,1
Dusp28,0.689928176695311,-0.321930444522669,0.021,0.024,1
Bcap31,0.689939493167,-0.0711718122723491,0.5,0.5,1
Trim45,0.689968892205244,-0.722450224223181,0.007,0.008,1
2410004B18Rik,0.690222610727339,0.0750567004520089,0.071,0.066,1
Sec16b,0.690292452131676,-0.0894466329246377,0.004,0.006,1
Dcun1d1,0.69030315772288,0.153545218042299,0.146,0.138,1
Rnf216,0.690809564237278,-0.0880994386970537,0.39,0.385,1
Terf2ip,0.690815430979416,-0.548697364759781,0.026,0.023,1
5430427O19Rik,0.690853046748545,-0.0923784368446072,0.177,0.166,1
Eif2a,0.69111080330324,0.00193492780890558,0.288,0.277,1
Cnrip1,0.691191469069751,0.342598737019923,0.039,0.043,1
Ctsa,0.691436463277981,0.0187338809760886,0.839,0.844,1
Fam72a,0.691623500277654,-0.125884011220499,0.011,0.013,1
Zfp583,0.691815746456213,-0.475407204996963,0.009,0.011,1
Aldh1l1,0.691817910221397,0.3339030085029,0.009,0.007,1
Kcng3,0.691817910221397,0.254430625467601,0.009,0.007,1
C1qtnf6,0.691996853857622,0.15449500911756,0.004,0.006,1
Cd300c,0.692091093734213,-0.473355601466499,0.007,0.008,1
Polr3g,0.69212500380087,-0.292501426958624,0.009,0.011,1
Ndufb2,0.69224915401804,0.0299232431470421,0.393,0.379,1
Tubg1,0.692278513380093,-0.0989085203106486,0.038,0.034,1
Kctd7,0.692423198569743,0.319735753651978,0.004,0.006,1
B3glct,0.692427200021442,-0.218243838652482,0.078,0.072,1
Phykpl,0.692428384650842,-0.0239616416007977,0.056,0.06,1
Trmt44,0.692504770172546,0.202527004182762,0.009,0.007,1
Ski,0.692690342107029,-0.0177584730863346,0.502,0.484,1
Ccdc186,0.692696496507099,0.0439876839182687,0.191,0.181,1
BC005537,0.692712643243704,0.0557825420459406,0.71,0.699,1
Slfn3,0.69280942548056,-0.138891387303315,0.021,0.024,1
Kalrn,0.69281392437598,0.0666995093514178,0.026,0.023,1
Rfx2,0.69287695184965,0.0575627322072307,0.05,0.047,1
Git2,0.692889439643321,-0.129517361070697,0.324,0.322,1
Krt80,0.692894563489689,-0.247556744042155,0.079,0.084,1
Cdpf1,0.693137557632039,0.360818269705344,0.059,0.056,1
Gpx7,0.693191883062744,0.314624677516955,0.009,0.007,1
Tecr,0.69330967699036,0.0562673517648339,0.425,0.41,1
Hbs1l,0.693454154843367,-0.0991886200506227,0.136,0.141,1
Mycbpap,0.693507240375768,-0.28154758313541,0.007,0.008,1
Hdac11,0.693535534202922,0.0679690510535504,0.009,0.007,1
D3Ertd254e,0.693572006480041,0.340349770438966,0.013,0.011,1
Frmd4a,0.693700173471517,-0.21301113797217,0.169,0.17,1
Rbm43,0.693713059054249,0.127858630585508,0.044,0.04,1
Atxn7l2,0.693879248389307,-0.188662632724824,0.009,0.007,1
Hdhd5,0.693879248389307,-0.0429067186755887,0.009,0.007,1
Mss51,0.694129095588755,-0.101072488014566,0.013,0.011,1
Sf3b6,0.694182491798111,0.00172873534528958,0.523,0.501,1
Trak1,0.694191782203566,-0.0294576641826628,0.374,0.354,1
Rbm48,0.694206646261702,-0.0572869411157688,0.03,0.027,1
Fchsd2,0.69433061492885,-0.224935143169098,0.276,0.26,1
Ppp2r5e,0.694387137177126,-0.00137672866983962,0.179,0.17,1
Nmb,0.694414260644713,0.61020371592672,0.026,0.023,1
Zbtb45,0.694482408625319,-0.211555393219818,0.018,0.016,1
Sptb,0.694570053681424,-0.292095933620393,0.007,0.008,1
Rtel1,0.694924458382502,-0.342300106274075,0.007,0.008,1
4931414P19Rik,0.694924458382502,-0.293267679844488,0.007,0.008,1
Pot1b,0.694928027246537,-0.206604413337857,0.088,0.082,1
Pdss2,0.694938163794576,-0.121150766784965,0.106,0.099,1
Ecm1,0.694962004080463,-0.0393301829549665,0.279,0.284,1
Mef2b,0.694980149131433,-0.1419821099759,0.037,0.04,1
Gpa33,0.695065499735765,-0.0989433152861112,0.009,0.011,1
Numbl,0.695278929768208,-0.170704894371648,0.007,0.008,1
Ugt1a7c,0.695522541002529,0.0568516319288364,0.013,0.011,1
A930033H14Rik,0.695522541002529,0.157186039600028,0.013,0.011,1
Ppfia1,0.695564076035864,-0.0301321927621654,0.126,0.118,1
Ppp2r2d,0.695569432551406,-0.137767685271245,0.214,0.213,1
Fam221a,0.69559876281034,0.0162396319422564,0.009,0.007,1
Scn2b,0.695633467769494,-0.25360592427214,0.007,0.008,1
Neurl3,0.695772227658764,0.110009536899117,0.704,0.694,1
Fundc1,0.695819762142005,-0.0760373273072625,0.164,0.169,1
Ltbp4,0.69598807231727,0.167396255184686,0.007,0.008,1
Xxylt1,0.696212376918431,0.140263957844358,0.039,0.043,1
Atp6v1g2,0.69635910243442,-0.11194406428539,0.013,0.011,1
Mrvi1,0.696459976792098,-0.0798886149488593,0.009,0.011,1
Cep57,0.696537064490529,0.034766725830111,0.069,0.064,1
Nrg4,0.696631223983779,0.0569461386929522,0.009,0.007,1
Siglecg,0.696638038407366,-0.21763923124901,0.013,0.011,1
Pcm1,0.696667799684073,-0.087662400951833,0.227,0.212,1
Kif18a,0.696975502749405,-0.0968615321353221,0.009,0.007,1
Fam84b,0.697052284547973,-0.133239400964923,0.007,0.008,1
1700003F12Rik,0.697080072786304,0.0535617285151231,0.009,0.011,1
Cct7,0.697202801030559,-0.0194770707606815,0.493,0.473,1
Clpp,0.697243134166684,-0.173891254903836,0.086,0.089,1
Anapc16,0.697277280411895,0.00201113619879778,0.2,0.19,1
Tsacc,0.697331686643648,-0.484611195000191,0.03,0.033,1
Kank2,0.697372653834821,-0.0282230993432373,0.018,0.016,1
Fam122b,0.697475092342003,0.040544282917522,0.013,0.011,1
Pcmt1,0.69754592326279,-0.037937377465448,0.338,0.337,1
Tpd52l2,0.697662243451805,-0.121413902420997,0.228,0.211,1
Ptger2,0.698008713283785,-0.00447841718210018,0.009,0.007,1
Slit1,0.698117093205636,1.02161955689506,0.007,0.008,1
Smim13,0.698149874505323,-0.105514933209538,0.08,0.075,1
Dhx33,0.698229477722076,-0.0883743984210748,0.04,0.037,1
Kif20b,0.698353241329886,-0.120849562752212,0.009,0.007,1
Slc25a47,0.698472161640641,-0.0662031423859224,0.007,0.008,1
Akap17b,0.69859173703361,0.192388695243042,0.013,0.011,1
Ptp4a1.1,0.698827296067844,0.0022816008635802,0.007,0.008,1
Plekha8,0.699000063897169,-0.0829081097288951,0.033,0.03,1
Pias1,0.69911447253962,-0.108856693240117,0.458,0.442,1
Uevld,0.699223424279334,-0.250088781651568,0.026,0.023,1
Zfp821,0.699891336863992,-0.0332852159851917,0.038,0.041,1
Arhgap26.1,0.700009116115907,-0.146973938532321,0.237,0.237,1
Snx9,0.700019170118961,-0.0381581106908808,0.396,0.396,1
Uri1,0.700090392649585,-0.001374688030368,0.1,0.094,1
Dnajc16,0.700143698074242,-0.20211336582961,0.046,0.042,1
Xylb,0.700183581755083,0.367732790601512,0.009,0.011,1
Dcaf12,0.700258494772122,-0.0254931927956539,0.208,0.209,1
Pmpcb,0.700329378646075,-0.207062248688777,0.171,0.174,1
Ankrd27,0.70041503559638,-0.326488276025948,0.066,0.069,1
Tspan13,0.700767324139802,0.0340995473568778,0.328,0.314,1
Cfap299,0.700881456308458,0.924049202080396,0.003,0.002,1
Gm19345,0.700881456308458,1.14230625584482,0.003,0.002,1
Greb1l,0.700881456308458,0.849519421884576,0.003,0.002,1
Kctd5,0.701225420886655,-0.106362018642704,0.062,0.066,1
Plpp1,0.70138013706633,-0.20597962928492,0.019,0.021,1
Map3k12,0.701447039557073,-0.193846749942224,0.044,0.047,1
Ptger3,0.701456783393207,-0.338740977266903,0.009,0.007,1
Far2,0.701460777480268,0.892456301293274,0.003,0.002,1
Stmn4,0.701460777480268,1.10547065124799,0.003,0.002,1
Rnpc3,0.701532981707528,-0.18771927075235,0.105,0.097,1
Ripor3,0.7016707388577,0.205680651970397,0.007,0.008,1
Puf60,0.701733172920745,0.00214371889302778,0.292,0.276,1
Rpl9,0.701911680154357,0.00860067553665278,0.985,0.993,1
Oplah,0.701945578194705,-0.143096207853823,0.013,0.011,1
Neurl1a,0.701957742254246,0.0556098682407837,0.037,0.034,1
Mest,0.702040272246119,2.44038892562689,0.003,0.002,1
Zfp772,0.702040272246119,0.719310876160868,0.003,0.002,1
Pip4k2c,0.702423035101834,-0.0605999117019262,0.062,0.058,1
Nicn1,0.702558810115758,0.0837966992584942,0.029,0.026,1
Stra8,0.702619940303958,0.414293862502113,0.003,0.002,1
Klra17,0.702619940303958,1.01528855972968,0.003,0.002,1
Fan1,0.702619940303958,0.74321553755115,0.003,0.002,1
Gen1,0.702619940303958,0.544640873670599,0.003,0.002,1
Gpihbp1,0.702619940303958,0.620046040239445,0.003,0.002,1
Slc4a8,0.702619940303958,0.923568581461819,0.003,0.002,1
Gypc,0.702619940303958,0.758574701453689,0.003,0.002,1
Sh3gl1,0.702695505319717,-0.113100535858475,0.09,0.084,1
Tbc1d17,0.702800592736868,-0.0616327081058432,0.093,0.086,1
Inmt,0.70286441494497,0.522750404083157,0.073,0.069,1
Trmu,0.702883817248409,0.163405577523909,0.032,0.029,1
Tpgs1,0.703069692804023,-0.0353832654851831,0.128,0.121,1
Ptk2,0.703111453870312,-0.135262906468831,0.046,0.049,1
Rxrb,0.70317427171959,-0.20331500929857,0.135,0.138,1
Zfp937,0.703199781351429,0.526084351827358,0.003,0.002,1
Gm14419,0.703199781351429,0.441750689534017,0.003,0.002,1
Hist2h2bb,0.703199781351429,0.566538452014449,0.003,0.002,1
Derl3,0.703199781351429,0.684183643762097,0.003,0.002,1
Smim18,0.703199781351429,0.570479090838076,0.003,0.002,1
Lrp2bp,0.703199781351429,0.84489161639141,0.003,0.002,1
Zfp791,0.703199781351429,0.549319225726081,0.003,0.002,1
Gm28048,0.703199781351429,0.354648239754078,0.003,0.002,1
Csf3,0.703199781351429,0.2986401751707,0.003,0.002,1
Clec14a,0.703199781351429,0.297515948657837,0.003,0.002,1
Spef2,0.703199781351429,0.657398018580098,0.003,0.002,1
Pheta2,0.703199781351429,0.459833779764049,0.003,0.002,1
Ifit1bl2,0.703199781351429,0.434792521024988,0.003,0.002,1
Tgif2,0.703392938369883,-0.107272467656648,0.035,0.038,1
Ampd1,0.703496587676297,0.541940488979153,0.021,0.019,1
Cd164,0.703580884157748,-0.0444163451664075,0.241,0.227,1
Cep95,0.703659200616491,-0.35134916892288,0.047,0.05,1
Tnfsf18,0.703779795085875,0.512591445052653,0.003,0.002,1
Pax8,0.703779795085875,0.401825030316336,0.003,0.002,1
Serinc4,0.703779795085875,0.296444169137657,0.003,0.002,1
Gm20716,0.703779795085875,0.448921996661865,0.003,0.002,1
Zfp11,0.703779795085875,0.428098428845563,0.003,0.002,1
Vps37d,0.703779795085875,0.514525162917249,0.003,0.002,1
Slc16a9,0.703779795085875,0.381981282569088,0.003,0.002,1
Papln,0.703779795085875,1.06430087045877,0.003,0.002,1
Zfp647,0.703779795085875,0.471544510088498,0.003,0.002,1
Dnase1l1,0.704023068066319,0.0707115396037354,0.368,0.36,1
Mul1,0.704347108415061,-0.369999828832432,0.073,0.075,1
Hspa12b,0.704359981204335,0.465926202069889,0.003,0.002,1
Tmigd3,0.704359981204335,0.208129430283602,0.003,0.002,1
Saa3,0.704359981204335,-0.0968969688373145,0.003,0.002,1
Pbld1,0.704359981204335,0.363879984590587,0.003,0.002,1
Ascl4,0.704359981204335,0.192472381143503,0.003,0.002,1
Cd209e,0.704359981204335,0.236781332437953,0.003,0.002,1
Cdh24,0.704359981204335,-0.082815212312835,0.003,0.002,1
Slc36a3,0.704359981204335,0.187774775454667,0.003,0.002,1
Rnasek,0.704359981204335,0.167407081015619,0.003,0.002,1
Hist1h2bf,0.704359981204335,0.428930558188813,0.003,0.002,1
Zfp493,0.704359981204335,0.256176728161522,0.003,0.002,1
Spata7,0.704359981204335,0.152581203815116,0.003,0.002,1
Phldb2,0.704359981204335,0.257625140285723,0.003,0.002,1
Fkbp9,0.704559080353649,0.0409596425176728,0.037,0.034,1
Sec23b,0.704699831169126,0.0795051892135055,0.118,0.111,1
Clec2i,0.704816628755898,0.317328359982792,0.042,0.039,1
Khdc4,0.704911140348111,0.0109386487530974,0.175,0.166,1
Atp1a2,0.704940339403552,0.0668860865876555,0.003,0.002,1
Fsd1l,0.704940339403552,-0.149659948257095,0.003,0.002,1
Hist1h2ap,0.704940339403552,0.315206931396069,0.003,0.002,1
Cdkn1c,0.7052409204797,0.0165017080989505,0.06,0.057,1
Wdr66,0.705520869379967,-1.27221472385805,0.003,0.002,1
Ntn1,0.705520869379967,-0.241324346357862,0.003,0.002,1
1700066B19Rik,0.705520869379967,-0.27605677554562,0.003,0.002,1
Ccdc146,0.705773912297994,-0.45316176702742,0.017,0.019,1
Atxn1,0.705857142128646,-0.0256147531587406,0.213,0.203,1
Slamf6,0.705951402048488,-0.124692337511581,0.109,0.114,1
Filip1,0.706101570829719,-0.130801799740816,0.003,0.002,1
Slco2a1,0.706101570829719,0.0225254406183168,0.003,0.002,1
Gm12258,0.706101570829719,-0.000832651688784658,0.003,0.002,1
Cct6b,0.706101570829719,-0.35532556972055,0.003,0.002,1
Sntb1,0.706101570829719,-0.986100246180769,0.003,0.002,1
Rttn,0.706103725869987,0.121295271028909,0.055,0.051,1
Impa2,0.706157237590492,-0.446250031166448,0.048,0.051,1
Mapk3,0.706367641253759,-0.0279049003906198,0.482,0.474,1
Dusp1,0.706505874751844,-0.00738228368969818,0.983,0.984,1
Smyd1,0.70657753149817,-0.330110035502403,0.025,0.027,1
1810037I17Rik,0.706642055811255,0.00826364913588018,0.627,0.6,1
Scp2,0.707523173973699,0.0048975010256993,0.719,0.692,1
Acox3,0.707920976472297,0.166857104886807,0.177,0.183,1
Tmem39b,0.708072813719316,-0.0113519215797027,0.062,0.058,1
Gramd1b,0.708455208444776,-0.449206503400396,0.087,0.091,1
Zfp943,0.708599068359469,-0.164899681435395,0.06,0.064,1
Ltbp3,0.708760989490066,-0.212403383858065,0.06,0.063,1
Nae1,0.708793266372949,-0.148883142087401,0.144,0.147,1
Paqr7,0.70893611589211,0.0650763621531194,0.06,0.057,1
