,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
S100a16,0.438689067925165,-1.15312505340594,0.009,0,1
Npnt,0.438689067925165,-0.42057428810929,0.009,0,1
Tnfsf8,0.438689067925165,-0.877046326394137,0.009,0,1
Tmem82,0.438689067925165,-0.960785313114287,0.009,0,1
Smarcd3,0.438689067925165,-0.650599950265562,0.009,0,1
Actr3b,0.438689067925165,-1.24929814643471,0.009,0,1
Zbtb49,0.438689067925165,-1.11385702175375,0.009,0,1
Ppef2,0.438689067925165,-0.915493500470142,0.009,0,1
Fgfrl1,0.438689067925165,-0.862958516468451,0.009,0,1
Zfp113,0.438689067925165,-1.01967748675899,0.009,0,1
Gm45062,0.438689067925165,-0.860960029384729,0.009,0,1
Cav1,0.438689067925165,-0.906393466133135,0.009,0,1
Cald1,0.438689067925165,-1.07276797774287,0.009,0,1
Zscan18,0.438689067925165,-1.3833072595554,0.009,0,1
Zfp111,0.438689067925165,-1.1976403950855,0.009,0,1
Zfp61,0.438689067925165,-1.12139770739913,0.009,0,1
Spred3,0.438689067925165,-1.0745854106101,0.009,0,1
E130208F15Rik,0.438689067925165,-1.40184043635779,0.009,0,1
Zfp976,0.438689067925165,-0.69842852392777,0.009,0,1
Clec11a,0.438689067925165,-1.27413617139068,0.009,0,1
Trim68,0.438689067925165,-1.34737349233605,0.009,0,1
Mrvi1,0.438689067925165,-1.120344624229,0.009,0,1
Rassf7,0.438689067925165,-0.892857678573047,0.009,0,1
Derl3,0.438689067925165,-1.05692777882871,0.009,0,1
Shcbp1,0.438689067925165,-1.13158827520469,0.009,0,1
Lig4,0.438689067925165,-1.24339556805766,0.009,0,1
Mcf2l,0.438689067925165,-0.149126131712299,0.009,0,1
Ajuba,0.438689067925165,-1.234676083165,0.009,0,1
Rnf17,0.438689067925165,-0.612354682524268,0.009,0,1
Neil2,0.438689067925165,-1.17502838223983,0.009,0,1
Rgl3,0.438689067925165,-0.728742335810947,0.009,0,1
Nrg4,0.438689067925165,-0.714122583125646,0.009,0,1
Lca5,0.438689067925165,-0.975289071314649,0.009,0,1
1300017J02Rik,0.438689067925165,-1.12567743049762,0.009,0,1
Zpbp,0.438689067925165,-1.20158314409449,0.009,0,1
Fbxo48,0.438689067925165,-0.467928157845062,0.009,0,1
P4ha2,0.438689067925165,-1.23051026694765,0.009,0,1
Itgae,0.438689067925165,-0.907108654167452,0.009,0,1
Rskr,0.438689067925165,-1.18865986909182,0.009,0,1
Col1a1,0.438689067925165,-0.967508308665291,0.009,0,1
Samd14,0.438689067925165,-0.756889760820941,0.009,0,1
Hoxb3,0.438689067925165,-0.927576648759921,0.009,0,1
Qrich2,0.438689067925165,-1.41808719011915,0.009,0,1
Noxred1,0.438689067925165,-1.00526945824297,0.009,0,1
Macc1,0.438689067925165,-0.468921756501365,0.009,0,1
Arc,0.438689067925165,-0.531246636992325,0.009,0,1
Ccdc166,0.438689067925165,-1.12053680856868,0.009,0,1
Zfp7,0.438689067925165,-0.807363441075697,0.009,0,1
Tst,0.438689067925165,-1.16330020345726,0.009,0,1
Nlrc3,0.438689067925165,-1.14342486647472,0.009,0,1
Flywch2,0.438689067925165,-1.22664102709615,0.009,0,1
Noxo1,0.438689067925165,-0.866179322473383,0.009,0,1
Chtf18,0.438689067925165,-1.23289662382756,0.009,0,1
Gm4356,0.438689067925165,-0.794314503482984,0.009,0,1
Tcf19,0.438689067925165,-0.809221231463951,0.009,0,1
Slc25a23,0.438689067925165,-1.25061090231012,0.009,0,1
Pdyn,0.438689067925165,-0.639452538157639,0.009,0,1
Gspt2,0.438689067925165,-0.571947480564472,0.009,0,1
Zfp128,0.438689067925165,-0.97300871521816,0.009,0,1
Fam89a,0.438689067925165,-0.703949052204892,0.009,0,1
Chrne,0.438689067925165,-1.64852382670594,0.009,0,1
Celsr1,0.438689067925165,-1.12082034982045,0.009,0,1
AC132444.5,0.438689067925165,-1.15373625242675,0.009,0,1
Rpp25l,0.439093005868595,-0.269120071911041,0.15,0.108,1
Tbc1d9,0.439612763560372,-0.2813386274654,0.584,0.462,1
Eif3e,0.439759029267949,-0.165965065781429,0.876,0.8,1
Crls1,0.439895406685615,-0.588661366629109,0.136,0.092,1
Gm10130,0.440008478129343,-2.35549372195639,0.03,0.046,1
Tacc2,0.44008537538811,0.0994432135944452,0.033,0.015,1
Prmt7,0.440571518958737,0.0644983132390538,0.13,0.092,1
Mob3a,0.440673327650283,-0.158898797354994,0.195,0.138,1
Rfx7,0.440806959577953,-0.376628892696919,0.267,0.2,1
Ccr9,0.440829228997725,-0.149384053574699,0.033,0.015,1
Igf2bp2,0.440829228997725,-0.0660373999564143,0.033,0.015,1
Hsf2,0.441138871529447,0.00474669914166714,0.053,0.031,1
Triap1,0.441212074027342,-0.10103680159677,0.253,0.185,1
Pacs2,0.441530544540435,0.192040306868838,0.313,0.246,1
Cdkn1c,0.441573802728349,-0.107751168891112,0.033,0.015,1
Tut4,0.441599952505422,-0.209087067765405,0.494,0.4,1
Taz,0.44187309693614,-0.0760948651375015,0.25,0.185,1
Hspb11,0.441928872055034,-0.0186693361518053,0.363,0.277,1
Fancl,0.44206485531603,-1.12708462772536,0.147,0.169,1
Prpf4,0.44209896756305,-0.351666131055294,0.112,0.077,1
Srpk1,0.442195488304749,-0.229863547526471,0.304,0.215,1
Slc25a35,0.442319096102587,-0.350437728536892,0.033,0.015,1
Ift172,0.442494939554707,-0.102440700159189,0.234,0.169,1
Edem1,0.443117814556569,-0.412682864716364,0.674,0.6,1
Ston2,0.443167910865299,-0.772853949591001,0.377,0.385,1
Nucks1,0.44339078997277,0.0885190365437092,0.55,0.431,1
Rrp15,0.443452950051222,0.046671121113536,0.208,0.154,1
Tlr11,0.443504853496454,-0.132026151002187,0.053,0.031,1
Gm14295,0.443811839858686,-0.347971362037501,0.033,0.015,1
2310011J03Rik,0.444043309700344,-0.063376324458486,0.366,0.277,1
Aak1,0.444176806658965,-0.560342287958138,0.219,0.169,1
Fzd5,0.444430015850763,0.114640729454958,0.092,0.062,1
4930430F08Rik,0.444541841365449,0.0796010033203274,0.032,0.015,1
Pdik1l,0.444559289272106,-0.497302977200064,0.033,0.015,1
Kcnk13,0.444780741069905,0.109848332920185,0.245,0.2,1
Papolg,0.444909204008066,-0.289527528629822,0.082,0.108,1
Neurl3,0.444961071829223,-0.191291660819317,0.742,0.692,1
Rrp36,0.445033889279814,-0.386746888038713,0.171,0.123,1
Mfsd14b,0.445112629379741,-0.220489163097603,0.321,0.246,1
Ltv1,0.445142359417149,0.0667251879168536,0.318,0.246,1
Tnfaip8l1,0.445284087381027,-0.0812440022281615,0.053,0.031,1
Ube2e2,0.44548657317642,-0.325503849063258,0.224,0.169,1
Zfyve28,0.44587943581713,-0.880503504395689,0.055,0.077,1
Fam196b,0.445883456491716,-1.28751643541071,0.134,0.154,1
Map3k7,0.44599818030288,-0.308266280155927,0.286,0.215,1
Bend3,0.446056340728099,-0.628010741721645,0.033,0.015,1
Mid1ip1,0.446061125331048,-0.922885860373106,0.132,0.154,1
Rcor3,0.446227594452387,-1.424481727672,0.072,0.092,1
Ttc28,0.446685541967931,0.310410553756304,0.107,0.077,1
Ccdc69,0.446770378634762,-0.997549643908423,0.054,0.031,1
Mettl17,0.446818479400214,0.0601839549557539,0.032,0.015,1
Marc2,0.446888405781355,-0.287983812684424,0.671,0.631,1
Slc25a28,0.446969415575188,0.104385465336462,0.405,0.323,1
Ube2f,0.447059427531701,-0.03454640169635,0.735,0.615,1
Dhdh,0.447551433947739,-0.237081710394153,0.093,0.062,1
Mrpl16,0.447944089320885,0.0561900390816339,0.264,0.2,1
Exosc2,0.448041690886874,-0.36229438955964,0.073,0.046,1
Recql,0.448205005016936,-0.437803578241217,0.091,0.062,1
Zcchc24,0.448298015388691,0.229534457159136,0.195,0.154,1
Echdc1,0.448812072512463,-0.587690991535539,0.094,0.062,1
Cgas,0.448873894169572,-0.100799164154883,0.129,0.092,1
4931406C07Rik,0.449082939423936,-1.14948856589488,0.165,0.185,1
Cnnm4,0.449473128877298,-0.499423162271755,0.174,0.123,1
Aldh16a1,0.449541194052956,0.00682462840733766,0.223,0.169,1
Rnf20,0.449666882099914,-0.229313918854282,0.237,0.169,1
Atat1,0.449716613184208,-0.777387768427318,0.056,0.077,1
Ccdc88a,0.449808525204017,-0.503412262448232,0.655,0.554,1
Pigg,0.449864290868781,0.038327046169071,0.032,0.015,1
Mcm3ap,0.449968119146189,0.177344309032257,0.109,0.077,1
Ccdc97,0.450177421250976,-0.889388619528289,0.151,0.169,1
Rbpj,0.450547765514435,0.188563223466047,0.701,0.585,1
Senp7,0.450725026313123,-0.0637462824558073,0.187,0.138,1
Nol8,0.450799542444896,-0.439346823612087,0.13,0.092,1
Chd7,0.451248045363668,-0.283655873646714,0.696,0.662,1
Gins2,0.451564701375193,-0.620840811730731,0.094,0.062,1
Ganc,0.452329645761989,-0.228579968011833,0.111,0.077,1
Bag1,0.452366159611442,-0.0957318746890231,0.786,0.615,1
P2ry10b,0.452430547736613,-0.137875917802611,0.171,0.123,1
Mbd1,0.45244019694594,-0.102013941560921,0.151,0.108,1
Mrfap1,0.45261830899217,0.0193835593130999,0.821,0.6,1
Dus3l,0.45267494911205,-0.693847750349554,0.116,0.138,1
Slfn1,0.452721052365,-0.258917884651161,0.309,0.246,1
Cep95,0.45285479555899,-0.171221549002529,0.091,0.062,1
Hdac4,0.453279790979204,-0.406314763379661,0.262,0.277,1
Hsp90ab1,0.453286002372548,-0.122295194137374,0.987,1,1
C1d,0.453321564977837,-0.156289449164149,0.498,0.385,1
Fbxw4,0.45352773768199,0.231444222914998,0.285,0.231,1
Gtpbp8,0.453576033671077,-0.15984524763692,0.13,0.092,1
Sirt3,0.453865831873847,-0.623545792239153,0.094,0.062,1
Araf,0.454019125827574,0.0843438285079534,0.236,0.185,1
Tti1,0.454137635357472,-1.41295825917907,0.074,0.046,1
Trp53rka,0.454241050289227,-0.268627018720407,0.053,0.031,1
Oprm1,0.454241050289227,-0.329557213738244,0.053,0.031,1
Exd2,0.454296372652461,-1.1750076857352,0.056,0.077,1
Nfat5,0.454335989831074,-0.157345214528269,0.646,0.554,1
Slc43a3,0.454454998445369,-0.0644403580163342,0.032,0.015,1
Agpat3,0.454576685056172,0.177683512629494,0.11,0.077,1
Gm3839,0.454629903060328,-1.24425624132482,0.043,0.062,1
Rnf19a,0.454926776819138,-0.708393107784958,0.257,0.185,1
Ap1ar,0.454987009471012,-0.0949756132298707,0.186,0.138,1
Fpgs,0.455222675037779,-0.0097453500005038,0.032,0.015,1
Arap2,0.455279231910245,-1.22023374493228,0.043,0.062,1
Adprh,0.455294123730277,0.0978897841478903,0.609,0.492,1
Pik3r4,0.455315198539049,-0.215876186376153,0.111,0.077,1
Srpk2,0.455381059200306,-0.0606276588593748,0.256,0.2,1
Spn,0.455913714487931,-0.999427347742188,0.339,0.246,1
Sike1,0.456053237782323,0.0897807386245133,0.272,0.215,1
Snrpb,0.45655635417651,-0.154602660521193,0.892,0.831,1
Hells,0.4566466151513,-0.589860125431152,0.053,0.031,1
Spryd7,0.456749415113166,-0.712430015963702,0.16,0.185,1
Wipf1,0.456984438288775,-0.496478768628858,0.702,0.585,1
Lamc1,0.456993477827795,0.335932376731748,0.087,0.062,1
Tab1,0.456993591980753,-0.0592383898682041,0.052,0.031,1
Amn1,0.457508073963563,-1.3736656356624,0.134,0.154,1
Gabarapl2,0.457521954868078,0.0199118700348448,0.66,0.569,1
Fam173a,0.457530080169516,-0.293200397044393,0.032,0.015,1
Gtf2h1,0.457538376790272,-0.74400567312001,0.307,0.215,1
Purg,0.457766835822905,-1.35523042973968,0.135,0.154,1
Rab31,0.457837999608571,-0.188898416962229,0.506,0.385,1
Copb2,0.457859510583655,-0.0949912522623608,0.601,0.477,1
Phactr4,0.458200547810765,-0.856034883085832,0.214,0.231,1
Zswim3,0.458300671817682,-0.0205418874113104,0.032,0.015,1
Uso1,0.458936621092295,-0.315573770904379,0.404,0.308,1
Copz2,0.459040091968261,0.20738220638184,0.071,0.046,1
Tusc2,0.459240801425549,-0.172252506455906,0.129,0.092,1
Foxj3,0.459450493308976,-0.718091335073488,0.183,0.2,1
Ankra2,0.459535538513832,-0.290471625238845,0.152,0.108,1
Cybb,0.459770762828072,0.0150917277267753,0.979,0.954,1
Tm9sf3,0.459876357570417,0.0246575301906422,0.686,0.569,1
Ubqln1,0.460060782379834,-0.123429176962886,0.387,0.292,1
Nudcd3,0.460174992212861,-0.109929851030859,0.47,0.338,1
Gm38394,0.460310859411033,-1.99783402037136,0.018,0.031,1
Fbxo11,0.460393409892572,0.12187856484248,0.774,0.692,1
Pank4,0.460419791515041,-0.607966752237903,0.073,0.046,1
Actr6,0.460506570911363,-0.425848401840601,0.073,0.046,1
Pecr,0.460616808735753,-0.412662351985481,0.032,0.015,1
Prmt6,0.460616808735753,-0.307897425505525,0.032,0.015,1
Zfp141,0.460616808735753,-0.29402622420579,0.032,0.015,1
Notch1,0.460843516139883,-0.194619898474144,0.185,0.138,1
Gm28043,0.461294047401793,-2.20953236936335,0.018,0.031,1
Jaml,0.461374661475407,-0.684317911036447,0.228,0.246,1
Prickle3,0.461390306480601,-0.522386968740655,0.032,0.015,1
Fam117a,0.461552615436076,-0.180195312325495,0.073,0.046,1
Cox20,0.461699202093785,0.121673496323043,0.442,0.369,1
Mpv17,0.461762639428442,-0.616983712899579,0.132,0.092,1
Akap11,0.4617906829807,-0.420927970164578,0.152,0.108,1
Bcl2,0.461816365518463,-0.389084270791969,0.31,0.231,1
Ccl17,0.462164529328136,-0.47046080299303,0.03,0.046,1
Mpv17l,0.462278407612353,-2.14510287199828,0.018,0.031,1
Pcf11,0.462325876220461,0.0160361634155965,0.49,0.369,1
Blzf1,0.4625999857739,-0.473647964757382,0.073,0.046,1
Txnl4a,0.462685236945277,-0.0302764094890728,0.39,0.292,1
Psmg3,0.462711627835754,0.0300103168872847,0.187,0.138,1
Nek7,0.462718444801913,-0.1943960198391,0.46,0.354,1
Abhd2,0.462766406715465,-0.788739821146568,0.13,0.092,1
Ptp4a1,0.462812305072184,-0.927348871779504,0.008,0,1
Epha4,0.462812305072184,-0.253262794459309,0.008,0,1
Rbm44,0.462812305072184,0.00687309125822377,0.008,0,1
Shcbp1l,0.462812305072184,-1.25248647723864,0.008,0,1
Gm26620,0.462812305072184,-0.768105040915683,0.008,0,1
Cenpf,0.462812305072184,-1.04074501147486,0.008,0,1
Mapk8ip1,0.462812305072184,-0.99746413293059,0.008,0,1
Shc4,0.462812305072184,-1.28496945255265,0.008,0,1
Zfp442,0.462812305072184,-1.2503941241798,0.008,0,1
Slc52a3,0.462812305072184,-1.08327352323612,0.008,0,1
Gm14403,0.462812305072184,-1.08655873396134,0.008,0,1
Gm14327,0.462812305072184,-1.45781591605014,0.008,0,1
Amot,0.462812305072184,-1.44367457782957,0.008,0,1
Rragb,0.462812305072184,-1.07102497127437,0.008,0,1
Riiad1,0.462812305072184,-1.32039346458826,0.008,0,1
Gm16253,0.462812305072184,-1.30616297962894,0.008,0,1
Psrc1,0.462812305072184,-0.395076804688928,0.008,0,1
Lrrc39,0.462812305072184,-1.22300115803599,0.008,0,1
1700022I11Rik,0.462812305072184,-1.36457372008306,0.008,0,1
Unc13b,0.462812305072184,-1.13201994636427,0.008,0,1
Tmem8b,0.462812305072184,-1.3236035738372,0.008,0,1
Melk,0.462812305072184,-1.11316905320991,0.008,0,1
Trim32,0.462812305072184,-1.00637022870645,0.008,0,1
Angptl3,0.462812305072184,-1.56483490773229,0.008,0,1
Zfp69,0.462812305072184,-1.05148801375992,0.008,0,1
Tmem240,0.462812305072184,-1.20408185314599,0.008,0,1
Gm20671,0.462812305072184,-1.44935095686406,0.008,0,1
Nupr1l,0.462812305072184,-1.2740144944273,0.008,0,1
Eln,0.462812305072184,-0.89123990173275,0.008,0,1
Pvrig,0.462812305072184,-1.02217738027487,0.008,0,1
Tmem229a,0.462812305072184,-1.20926061088584,0.008,0,1
Epha1,0.462812305072184,-1.29916807362712,0.008,0,1
Arhgef5,0.462812305072184,-1.00185057144679,0.008,0,1
Gimap4,0.462812305072184,-0.546415243351386,0.008,0,1
Sh2d6,0.462812305072184,-1.01919295556313,0.008,0,1
Fancd2,0.462812305072184,-1.06838022526121,0.008,0,1
Ninj2,0.462812305072184,-1.34811435395929,0.008,0,1
Bicd1,0.462812305072184,0.485682815465486,0.008,0,1
Lrfn1,0.462812305072184,-0.885026771574794,0.008,0,1
Ppp1r14a,0.462812305072184,-0.937478709008459,0.008,0,1
Aplp1,0.462812305072184,-1.18631976707648,0.008,0,1
Proser3,0.462812305072184,-1.15239851614781,0.008,0,1
Kcnc3,0.462812305072184,-1.54240865852041,0.008,0,1
Zscan2,0.462812305072184,-1.54243303276772,0.008,0,1
Tnfrsf26,0.462812305072184,-1.22364608855195,0.008,0,1
Fbxo5,0.462812305072184,-0.321502494099335,0.008,0,1
Unc5b,0.462812305072184,-0.931013132776689,0.008,0,1
Gm49322,0.462812305072184,-1.21962801911904,0.008,0,1
Dcn,0.462812305072184,-1.19279148528719,0.008,0,1
1700029H14Rik,0.462812305072184,-1.10462329610769,0.008,0,1
Plvap,0.462812305072184,-1.26099696724303,0.008,0,1
Cdh11,0.462812305072184,-0.970198835023188,0.008,0,1
Gm49318,0.462812305072184,-1.08932891872144,0.008,0,1
Crtam,0.462812305072184,-1.47709148499704,0.008,0,1
Uaca,0.462812305072184,-1.18225722253331,0.008,0,1
Plscr4,0.462812305072184,-1.41123213027186,0.008,0,1
Acy1,0.462812305072184,-1.26250916295105,0.008,0,1
Dock3,0.462812305072184,-1.03384402034966,0.008,0,1
Zfp105,0.462812305072184,-1.38181609246877,0.008,0,1
Mtfp1,0.462812305072184,-1.26567765097979,0.008,0,1
Fignl1,0.462812305072184,-1.49738870659758,0.008,0,1
Zfp39,0.462812305072184,-0.953741027757167,0.008,0,1
Acap1,0.462812305072184,-0.370703566553062,0.008,0,1
Spns2,0.462812305072184,-1.1027730033249,0.008,0,1
Ska2,0.462812305072184,-0.793331771289042,0.008,0,1
Brca1,0.462812305072184,-1.13958314237284,0.008,0,1
Mapt,0.462812305072184,-1.105440359232,0.008,0,1
F2rl2,0.462812305072184,-0.840799134448182,0.008,0,1
Sh3yl1,0.462812305072184,-1.14971240279538,0.008,0,1
Slc25a47,0.462812305072184,-0.861210661408759,0.008,0,1
Itgb8,0.462812305072184,-0.517650849315436,0.008,0,1
Trmt12,0.462812305072184,-1.1285730635359,0.008,0,1
Ly6c1,0.462812305072184,-0.909448059327119,0.008,0,1
Tvp23a,0.462812305072184,-1.08310560428797,0.008,0,1
Ntn3,0.462812305072184,-0.332802842195774,0.008,0,1
Abca17,0.462812305072184,-1.34883373863805,0.008,0,1
Zfp955a,0.462812305072184,-1.14372141684859,0.008,0,1
Lrg1,0.462812305072184,1.19443116661587,0.008,0,1
Armc4,0.462812305072184,-0.930285144706492,0.008,0,1
Gm49405,0.462812305072184,-1.26210257048154,0.008,0,1
Carns1,0.462812305072184,-1.69131933809088,0.008,0,1
Cdca5,0.462812305072184,-1.08602101565045,0.008,0,1
Lbhd1,0.462812305072184,-1.19232471848747,0.008,0,1
Prg3,0.462812305072184,-1.20437778216561,0.008,0,1
Tgm3,0.462812305072184,-0.0985458625229318,0.008,0,1
Gfi1,0.462812305072184,-1.30779430639407,0.008,0,1
Otud7a,0.462812305072184,-1.25897522884216,0.008,0,1
Plekhg4,0.462812305072184,-1.26427122985633,0.008,0,1
Rell2,0.462812305072184,-1.20834051156505,0.008,0,1
Tmem160,0.462885500130096,0.149629299462602,0.83,0.738,1
Plcg1,0.462939476703997,-0.628769652819625,0.032,0.015,1
Bmi1,0.463043041668884,0.0204559547498375,0.111,0.077,1
Lrp4,0.463452055781031,-0.978366897600833,0.118,0.138,1
Psat1,0.463570450507902,-0.483460569773119,0.13,0.092,1
Nagpa,0.463794110157095,-1.03335918003444,0.337,0.323,1
Fam91a1,0.464122134605676,-0.159727372084644,0.3,0.231,1
Prmt2,0.464263403585497,-0.4469952377958,0.072,0.046,1
Gpat4,0.464330742857749,-0.0640628700560673,0.285,0.215,1
Rhou,0.464381578823125,-1.07412866129738,0.057,0.077,1
Kctd14,0.464491542728833,-1.18500703176206,0.032,0.015,1
Jrkl,0.464491542728833,-1.32952160112571,0.032,0.015,1
Mrm3,0.464491542728833,-0.700023337310776,0.032,0.015,1
Gm10053,0.464491542728833,-0.760747106044409,0.032,0.015,1
Trappc13,0.46455351583518,-0.459017920569107,0.194,0.138,1
Ptger2,0.464653664493265,0.233225048762095,0.031,0.015,1
Fkbp1a,0.464660097877855,0.190055898743623,0.67,0.585,1
Dock11,0.464681160622606,-0.617740986511493,0.496,0.462,1
Rab3gap2,0.464694685787855,0.133513397906283,0.299,0.231,1
Foxk2,0.464747648281165,-0.177317371555165,0.168,0.123,1
Pelp1,0.464945038071548,0.248289095099471,0.162,0.123,1
Rnf44,0.465163805913572,-0.142889552073129,0.243,0.185,1
Kank2,0.465238509720321,-1.64549455951295,0.018,0.031,1
Kin,0.465343419929189,-0.468414570508544,0.229,0.246,1
Dtd1,0.46566188434622,-0.600336429656178,0.149,0.108,1
Eif4g3,0.465936923305164,-0.474636368078837,0.686,0.662,1
Nans,0.46606205463285,-0.425141029219178,0.4,0.385,1
Mfsd6,0.466378325860978,-0.426260492057437,0.069,0.092,1
Abcd2,0.466383668063942,-1.32046399567618,0.073,0.092,1
Tia1,0.466424122395469,-0.431510477641841,0.149,0.108,1
Naa16,0.466568952537389,-0.858623334207535,0.102,0.123,1
Nek4,0.466769190966225,-0.258219778257373,0.052,0.031,1
Gphn,0.46686195248538,0.0978519443665649,0.947,0.923,1
Hlx,0.467123618122312,0.173982900367815,0.183,0.138,1
Parp4,0.467143216299528,-0.752697014326978,0.277,0.277,1
Il4i1,0.467242035382372,-1.44688369638502,0.129,0.154,1
Nthl1,0.467383994175604,0.027018759251412,0.052,0.031,1
Trp53inp1,0.467458083585562,-0.956672818304164,0.102,0.123,1
2700049A03Rik,0.467540474417787,0.167161525234697,0.051,0.031,1
Rbmx,0.467592757649069,0.0829347740422253,0.127,0.092,1
Ube2e3,0.467647238840855,-0.799706452718744,0.387,0.369,1
Tubgcp3,0.467658504164743,0.244776703488671,0.144,0.108,1
Msto1,0.467734924687757,-0.19238773920998,0.092,0.062,1
Taok1,0.467744981890765,-0.403081740573657,0.62,0.554,1
Baiap2l1,0.467789921318839,-0.043135789462875,0.051,0.031,1
Sqstm1,0.468081811084139,-0.212489773217352,0.879,0.769,1
Clcf1,0.468083669723998,-2.00762653469051,0.031,0.046,1
Pttg1ip,0.468135962650312,-0.421486695121245,0.41,0.385,1
Arfgap3,0.468854311912039,-0.406139378452311,0.225,0.246,1
Des,0.468963821269199,-2.79626522633123,0.007,0.015,1
Krtcap3,0.468963821269199,-3.20433284362859,0.007,0.015,1
Sh2d4a,0.468963821269199,-2.57682856061087,0.007,0.015,1
Ptger1,0.468963821269199,-3.12704127536988,0.007,0.015,1
Hist1h4b,0.468963821269199,-2.59471351810903,0.007,0.015,1
Hist1h3a,0.468963821269199,-2.55593515455597,0.007,0.015,1
Rhoj,0.468963821269199,-3.06234067049398,0.007,0.015,1
Zfp97,0.468963821269199,-2.69269252940966,0.007,0.015,1
Atp8b1,0.468963821269199,-2.60937324603996,0.007,0.015,1
Ablim1,0.468963821269199,-3.63058271128043,0.007,0.015,1
Arsi,0.469201651130714,-1.71166528636091,0.018,0.031,1
Spata1,0.469215519847651,-1.40164298602127,0.058,0.077,1
Zfp217,0.469451395959689,-0.713435267229571,0.1,0.123,1
Qk,0.469651500750308,-0.232358708032619,0.799,0.785,1
Zfp148,0.469679240852293,-0.213537781777276,0.459,0.431,1
Tmem222,0.469707701873723,-0.133792050353443,0.208,0.154,1
Rbm34,0.469780297774557,-0.0891601770893966,0.225,0.169,1
Cltb,0.469964650878086,-0.120834574905535,0.374,0.277,1
Snrpg,0.469985625895333,0.103122177156757,0.929,0.892,1
Sec62,0.470105750975693,-0.111316453804559,0.82,0.754,1
Cstf1,0.470293846484293,-0.222004708751924,0.091,0.062,1
Adam33,0.470508738219437,-2.49694256448218,0.007,0.015,1
Gm49325,0.470508738219437,-2.42537901858636,0.007,0.015,1
Gm4924,0.470508738219437,-2.293862499037,0.007,0.015,1
Rasgrf1,0.470508738219437,-2.46353120898411,0.007,0.015,1
Slc9a3r2,0.470508738219437,-2.23254050974666,0.007,0.015,1
Cep55,0.470508738219437,-2.15219848839991,0.007,0.015,1
Traf5,0.470683135387888,-0.0974063968641079,0.28,0.215,1
Mfap1a,0.470999448565118,-0.746011795749501,0.155,0.108,1
Synj2,0.471048937323527,-0.22252362990235,0.148,0.108,1
Zfp993,0.471082224980908,-0.288574789023265,0.052,0.031,1
Cln5,0.471230447453353,0.152223292464818,0.264,0.215,1
Arhgap1,0.47132476901535,0.0392680173157276,0.32,0.246,1
Gltp,0.471433454683726,0.0517661537283862,0.717,0.615,1
Kdelc2,0.471520107054996,-0.128195099138045,0.051,0.031,1
Tmem159,0.471527991320124,-0.134045160817708,0.182,0.138,1
Acyp1,0.471650477288759,-1.10932726916044,0.104,0.123,1
Smyd4,0.471771911895473,-0.0393582940588368,0.031,0.015,1
Cyth2,0.471787038006865,-0.286023605175598,0.334,0.246,1
Pdia6,0.471850692305319,-0.338074678937409,0.854,0.846,1
Lrmp,0.471896521094064,-0.586769226836209,0.354,0.338,1
Rad18,0.47191165193863,-0.444636212337425,0.09,0.062,1
Metap1d,0.47201101659859,-0.998840496486418,0.103,0.123,1
Slc16a4,0.472056461069714,-2.12164243231693,0.007,0.015,1
Magi2,0.472056461069714,-2.40766740763808,0.007,0.015,1
Sbsn,0.472056461069714,-2.17788520272325,0.007,0.015,1
Pdxp,0.472056461069714,-2.08886732904008,0.007,0.015,1
Srl,0.472056461069714,-2.11879188634559,0.007,0.015,1
Angptl4,0.472056461069714,-1.76208193395198,0.007,0.015,1
Donson,0.47209296408747,-0.352050165626,0.17,0.123,1
Egln1,0.472186989087356,-0.0553061778890109,0.244,0.185,1
Rpl6,0.472310978482883,-0.0546596125550032,0.99,0.969,1
Txnrd1,0.472415461023525,-0.169683915812436,0.789,0.692,1
Calcoco1,0.472440015778132,0.303725782931815,0.07,0.046,1
Trim8,0.472546221830951,0.0238388780908869,0.376,0.292,1
Gak,0.472617385135931,-0.161260091552052,0.503,0.385,1
Naxd,0.472752950869711,-0.490298892278653,0.343,0.338,1
Ifi27l2a,0.472754055339358,-0.408522500893272,0.952,0.892,1
Ptbp2,0.472854627014059,-0.616105301540439,0.297,0.308,1
Ttyh2,0.472937377331084,-0.414539044890549,0.052,0.031,1
Prpf40a,0.473348522695197,0.0550324099599292,0.781,0.692,1
Mtcp1,0.473606985112876,-2.1696135335407,0.007,0.015,1
Scube2,0.473606985112876,-1.65228874723253,0.007,0.015,1
Wwc1,0.473606985112876,-1.95622203394797,0.007,0.015,1
Tmem178,0.473606985112876,-2.12661447484509,0.007,0.015,1
Cd5,0.473606985112876,-1.63154363625981,0.007,0.015,1
Selenop,0.473808415477514,0.472811929314066,0.726,0.692,1
Cop1,0.473847911642779,-0.28625883489704,0.515,0.385,1
Tsc22d2,0.473924470193208,-0.778828550013873,0.449,0.323,1
Usp24,0.474069957083819,-0.676977825003292,0.253,0.262,1
Nedd4l,0.474195117812776,-0.335578565259219,0.374,0.277,1
Prkar1b,0.474208149233353,-0.677473583340013,0.073,0.046,1
Mindy3,0.474509317005001,-0.31582436882381,0.455,0.323,1
Bsdc1,0.474672140727393,-0.189907314157184,0.255,0.185,1
Mdm2,0.474748267381965,-0.0871460692844422,0.675,0.538,1
Gypc,0.47483404789559,-0.982372642794804,0.057,0.077,1
